"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","X_COORD_CD","Y_COORD_CD","Latitude","Longitude"
"91833288","07/26/2013","23:22:00","BROOKLYN","OUTSIDE","77","0","OTHER",,"1004928","181897","-73.9254653","40.66592604"
"91836121","07/27/2013","03:55:00","BROOKLYN","OUTSIDE","79","0","STREET",,"997489","187224","-73.95226953","40.68056171"
"91963083","08/03/2013","05:10:00","QUEENS","OUTSIDE","103","0","STREET",,"1040337","196999","-73.79770423","40.70722397"
"91968295","08/03/2013","01:24:00","QUEENS","OUTSIDE","101","0","STREET",,"1051959","160391","-73.75615321","40.60666212"
"92003740","08/06/2013","23:20:00","BRONX","OUTSIDE","52","0","STREET",,"1014994","256309","-73.88884096","40.8701382"
"194626070","03/12/2019","22:20:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1019205","182173","-73.8740009","40.66663874"
"92077591","08/10/2013","00:39:00","BRONX","INSIDE","47","0","DWELLING","PVT HOUSE","1025487","262406","-73.85086415","40.88682978"
"92079605","08/11/2013","03:30:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1007106","181946","-73.9176143","40.66605518"
"92137905","08/15/2013","01:35:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1012375","181816","-73.89862212","40.66568319"
"92275694","08/24/2013","03:31:00","BROOKLYN","INSIDE","70","0","DWELLING","MULTI DWELL - APT BUILD","995849","172756","-73.95820727","40.64085254"
"92275696","08/24/2013","05:07:00","MANHATTAN","OUTSIDE","33","0","STREET",,"1000875","246889","-73.9399141","40.84432101"
"92283065","08/25/2013","03:50:00","BRONX","INSIDE","46","0","STREET",,"1010969","248350","-73.90342578","40.84830625"
"92311768","08/27/2013","03:17:00","QUEENS","INSIDE","108","0","COMMERCIAL","BAR/NIGHT CLUB","996424","210017","-73.95606807","40.7431246"
"92316710","08/26/2013","23:57:00","BRONX","OUTSIDE","52","0","STREET",,"1009868","253125","-73.90738709","40.86141546"
"92461512","09/05/2013","01:25:00","BROOKLYN","OUTSIDE","70","0","STREET",,"995970","173669","-73.9577697","40.64335837"
"92489485","09/07/2013","03:08:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1003468","171346","-73.93075809","40.63696913"
"92500637","09/07/2013","21:19:00","BROOKLYN","OUTSIDE","70","0","STREET",,"993277","176008","-73.9674705","40.64978157"
"92821502","09/27/2013","22:56:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010158","242490","-73.90637977","40.83222468"
"92891731","10/02/2013","20:24:00","MANHATTAN","INSIDE","26","0","DWELLING","MULTI DWELL - APT BUILD","996908","234301","-73.95427568","40.80977711"
"93045930","10/11/2013","23:42:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1003019","183622","-73.9323417","40.67066503"
"93358139","10/31/2013","03:56:00","MANHATTAN","OUTSIDE","34","0","STREET","GROCERY/BODEGA","1005425","254690","-73.9234445","40.86572268"
"93367466","10/31/2013","23:24:00","BROOKLYN","OUTSIDE","73","0","STREET","GROCERY/BODEGA","1007301","184134","-73.91690391","40.67206024"
"93367467","10/31/2013","19:30:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1016701","178946","-73.88304246","40.65779088"
"93386806","11/01/2013","23:30:00","BRONX","OUTSIDE","48","0","STREET",,"1015295","248107","-73.88779062","40.84762514"
"93627333","11/17/2013","22:10:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006566","239026","-73.91937141","40.8227268"
"93726281","11/22/2013","20:47:00","BROOKLYN","INSIDE","79","0","STREET","MULTI DWELL - APT BUILD","998326","189617","-73.94924681","40.68712866"
"93726282","11/22/2013","22:55:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","961612","166618","-74.08155134","40.62398369"
"93916583","12/06/2013","12:22:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009128","178538","-73.91033834","40.65669552"
"93924060","12/07/2013","06:36:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1000660","176218","-73.94086359","40.65034737"
"93942449","12/08/2013","22:15:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"938424","170785","-74.16511068","40.63533161"
"93946124","12/07/2013","02:07:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1000892","176560","-73.94002668","40.65128565"
"94179655","12/24/2013","20:00:00","BRONX","OUTSIDE","40","0","STREET",,"1004300","234693","-73.92757165","40.81083936"
"94330746","01/06/2014","18:35:00","BROOKLYN","INSIDE","67","0","DWELLING","MULTI DWELL - APT BUILD","999402","175400","-73.94539897","40.64810438"
"94417222","01/12/2014","06:00:00","QUEENS","OUTSIDE","103","0","STREET",,"1042297","192834","-73.79067074","40.69577941"
"94442209","01/13/2014","21:39:00","BRONX","INSIDE","49","0","COMMERCIAL","GROCERY/BODEGA","1020942","254813","-73.8673431","40.86600942"
"94480138","01/15/2014","23:30:00","BRONX","OUTSIDE","47","0","STREET",,"1026022","268669","-73.8488902","40.90401718"
"94513562","01/17/2014","16:30:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010515","236824","-73.90511189","40.81667207"
"94562521","01/21/2014","23:15:00","BROOKLYN","INSIDE","67","0","DWELLING","PVT HOUSE","1007456","178474","-73.91636463","40.6565244"
"94636738","01/26/2014","17:37:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009652","183399","-73.90843147","40.6700364"
"94703200","01/30/2014","17:23:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1022153","184000","-73.86336413","40.67164132"
"94723316","01/31/2014","03:18:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002113","242932","-73.93545016","40.83345778"
"94764553","02/04/2014","04:00:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","961577","163519","-74.08166702","40.61547749"
"94842437","02/09/2014","06:00:00","QUEENS","INSIDE","102","0","DWELLING","MULTI DWELL - APT BUILD","1032824","196500","-73.82480599","40.70589877"
"95305078","03/11/2014","00:15:00","QUEENS","OUTSIDE","103","0","STREET",,"1044281","195363","-73.78349347","40.70270767"
"95318517","03/11/2014","23:07:00","MANHATTAN","OUTSIDE","30","0","STREET",,"1000116","240541","-73.94267235","40.82689898"
"95318519","03/11/2014","23:30:00","BRONX","OUTSIDE","43","0","STREET",,"1018367","240337","-73.87672655","40.82628742"
"109269555","03/24/2014","09:30:00","QUEENS","OUTSIDE","101","0","OTHER",,"1047615","155511","-73.77184346","40.59329968"
"109291971","03/26/2014","16:23:00","BROOKLYN","INSIDE","81","0","DWELLING","MULTI DWELL - APT BUILD","1003654","187147","-73.93004246","40.68033899"
"109374271","04/01/2014","05:20:00","BRONX","OUTSIDE","52","0","STREET",,"1010455","254331","-73.90526025","40.86472384"
"109382756","04/02/2014","00:55:00","MANHATTAN","OUTSIDE","26","0","STREET",,"998129","235770","-73.9498619","40.81380728"
"109497045","04/08/2014","17:19:00","BROOKLYN","OUTSIDE","67","0","STREET",,"998182","173829","-73.94979866","40.64379433"
"109506087","04/09/2014","16:40:00","QUEENS","OUTSIDE","100","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1023701","188509","-73.85775733","40.68401073"
"109576338","04/14/2014","19:30:00","BRONX","OUTSIDE","47","0","DWELLING",,"1021384","256155","-73.86573764","40.86969095"
"136619576","05/06/2014","15:25:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021909","182502","-73.8642521","40.66753069"
"136619577","05/06/2014","13:06:00","BROOKLYN","INSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010173","181389","-73.90656108","40.66451789"
"136802069","05/17/2014","21:17:00","BRONX","OUTSIDE","45","0","STREET",,"1032091","241976","-73.82712606","40.83072233"
"136802070","05/17/2014","22:06:00","MANHATTAN","OUTSIDE","34","0","STREET",,"1005201","253699","-73.92425746","40.86300322"
"136829758","05/19/2014","21:45:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001864","233389","-73.93637502","40.80726544"
"137318243","06/18/2014","18:10:00","BROOKLYN","OUTSIDE","60","2","HOUSING","MULTI DWELL - PUBLIC HOUS","984591","149217","-73.99877392","40.57625038"
"137334596","06/18/2014","23:47:00","QUEENS","INSIDE","103","0","DWELLING","PVT HOUSE","1045473","195395","-73.77919413","40.70278733"
"137354846","06/21/2014","02:33:00","BROOKLYN","OUTSIDE","60","0","COMMERCIAL","FAST FOOD","985681","148951","-73.99485022","40.57552016"
"137354848","06/21/2014","03:17:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1001856","193159","-73.93650924","40.69684431"
"137371869","06/22/2014","01:05:00","BRONX","OUTSIDE","47","0","STREET",,"1023941","264414","-73.85644348","40.89234819"
"137522267","07/02/2014","02:15:00","BRONX","OUTSIDE","50","0","STREET","MULTI DWELL - APT BUILD","1011243","256819","-73.90240131","40.87155026"
"137527675","07/02/2014","16:37:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1003127","190619","-73.93193277","40.68986998"
"137585674","07/06/2014","04:01:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"963422","167209","-74.07503293","40.6256103"
"137702262","07/13/2014","22:00:00","BROOKLYN","OUTSIDE","69","0","COMMERCIAL","GYM/FITNESS FACILITY","1010541","175595","-73.9052572","40.64861355"
"137707924","07/14/2014","00:01:00","QUEENS","OUTSIDE","101","0","STREET",,"1049710","157461","-73.76428115","40.59863679"
"137804317","07/20/2014","01:41:00","BROOKLYN","OUTSIDE","79","0","STREET",,"1001031","188116","-73.93949698","40.68300404"
"137962902","07/29/2014","22:50:00","MANHATTAN","OUTSIDE","30","0","STREET","MULTI DWELL - APT BUILD","998221","239909","-73.94952092","40.82516752"
"137980531","07/30/2014","21:15:00","BROOKLYN","OUTSIDE","69","0","STREET",,"1013395","168960","-73.89500098","40.63039297"
"138083734","08/06/2014","01:02:00","BROOKLYN","OUTSIDE","67","0","STREET","GROCERY/BODEGA","1002893","176688","-73.93281508","40.651633"
"138303017","08/19/2014","22:32:00","QUEENS","INSIDE","113","0","VEHICLE",,"1040534","186307","-73.79708302","40.67787572"
"138364637","08/23/2014","23:38:00","QUEENS","OUTSIDE","104","0","STREET",,"1010096","194817","-73.90678713","40.7013749"
"138429902","08/27/2014","14:05:00","BROOKLYN","OUTSIDE","84","0","STREET",,"989225","190007","-73.98206252","40.68820891"
"138477080","08/30/2014","21:45:00","MANHATTAN","OUTSIDE","32","0","STREET",,"1000175","234027","-73.94247462","40.80901977"
"138496681","09/01/2014","03:30:00","BROOKLYN","OUTSIDE","71","0","STREET","PVT HOUSE","997452","181126","-73.95241487","40.66382412"
"138579730","09/06/2014","01:40:00","BRONX","OUTSIDE","47","0","STREET",,"1021067","256159","-73.86688378","40.86970326"
"138588463","09/05/2014","20:45:00","BRONX","OUTSIDE","48","0","STREET",,"1016276","250654","-73.88423268","40.85461239"
"138632299","09/10/2014","14:30:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","951319","171305","-74.11865312","40.63681622"
"138693360","09/13/2014","06:00:00","BRONX","OUTSIDE","48","0","STREET",,"1015862","251366","-73.88572586","40.85656811"
"138789900","09/19/2014","06:03:00","BRONX","OUTSIDE","47","0","STREET",,"1024602","258763","-73.85408677","40.87683498"
"138833196","09/22/2014","20:29:00","QUEENS","OUTSIDE","100","0","STREET",,"1041002","155343","-73.79565617","40.59288336"
"139124885","10/11/2014","04:30:00","BROOKLYN","OUTSIDE","70","0","STREET",,"995905","174205","-73.95800299","40.64482966"
"139128073","10/10/2014","22:26:00","STATEN ISLAND","INSIDE","121","0","DWELLING","MULTI DWELL - APT BUILD","936721","172119","-74.17125591","40.63898417"
"139180373","10/15/2014","00:11:00","QUEENS","OUTSIDE","114","0","STREET","MULTI DWELL - APT BUILD","1002882","219282","-73.93273686","40.76854342"
"139312084","10/23/2014","00:03:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1016132","178622","-73.88509476","40.65690364"
"139402362","10/28/2014","23:09:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1005945","235372","-73.92162696","40.81269914"
"139420943","10/29/2014","18:28:00","BROOKLYN","OUTSIDE","62","0","STREET","COMMERCIAL BLDG","991804","160694","-73.97279594","40.60774924"
"139461296","11/01/2014","00:47:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"943915","167037","-74.14530447","40.62507086"
"139601977","11/10/2014","10:49:00","BRONX","INSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007174","239542","-73.91717288","40.82414151"
"139732128","11/19/2014","02:38:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1001638","185922","-73.93731408","40.67698083"
"139932282","12/03/2014","08:47:00","BROOKLYN","OUTSIDE","79","0","STREET",,"996819","191415","-73.95467733","40.69206602"
"140154786","12/12/2014","03:22:00","BRONX","OUTSIDE","40","0","PARKING LOT",,"1003542","235173","-73.93030851","40.81215852"
"140173011","12/13/2014","19:19:00","BRONX","OUTSIDE","42","0","STREET",,"1008690","238862","-73.91169778","40.82227104"
"140360022","12/30/2014","04:08:00","BROOKLYN","INSIDE","83","0","DWELLING","PVT HOUSE","1009791","188789","-73.90790997","40.68483033"
"140407289","01/02/2015","22:37:00","BROOKLYN","INSIDE","81","0","DWELLING","MULTI DWELL - APT BUILD","1003654","187147","-73.93004246","40.68033899"
"140424108","01/04/2015","15:00:00","MANHATTAN","INSIDE","17","0","DWELLING","MULTI DWELL - APT BUILD","994063","213844","-73.96458283","40.75363169"
"140501474","01/11/2015","02:56:00","MANHATTAN","OUTSIDE","32","0","STREET",,"1000489","236574","-73.94133417","40.81601001"
"140501476","01/11/2015","04:03:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1003896","191008","-73.9291587","40.69093602"
"140618709","01/20/2015","08:02:00","QUEENS","OUTSIDE","100","0","STREET",,"1037776","153560","-73.80728602","40.58800946"
"140847882","02/05/2015","01:45:00","QUEENS","OUTSIDE","102","0","STREET",,"1021360","190693","-73.86618597","40.69001542"
"141003371","02/16/2015","03:13:00","BRONX","OUTSIDE","44","0","STREET",,"1005911","246393","-73.92171421","40.84294872"
"141078846","02/21/2015","06:45:00","BROOKLYN","INSIDE","67","0","DWELLING","MULTI DWELL - APT BUILD","1003934","178858","-73.92905715","40.65758692"
"141229711","03/03/2015","23:36:00","BRONX","OUTSIDE","46","0","STREET",,"1009331","250024","-73.90934006","40.85290569"
"141377721","03/13/2015","01:15:00","BRONX","OUTSIDE","47","0","STREET","PVT HOUSE","1026937","269115","-73.84557733","40.90523692"
"141431203","03/17/2015","16:04:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002020","234205","-73.93580934","40.80950482"
"141609254","03/24/2015","06:49:00","BROOKLYN","OUTSIDE","61","0","STREET",,"993279","160911","-73.96748348","40.60834348"
"141709935","03/28/2015","13:45:00","MANHATTAN","INSIDE","30","0","DWELLING","MULTI DWELL - APT BUILD","999122","241535","-73.94626179","40.82962896"
"141904329","04/04/2015","03:30:00","BRONX","OUTSIDE","46","0","STREET",,"1011518","248278","-73.90144172","40.84810695"
"142091378","04/10/2015","18:11:00","BROOKLYN","OUTSIDE","76","2","HOUSING","MULTI DWELL - PUBLIC HOUS","982704","185232","-74.00557494","40.67510388"
"142169745","04/15/2015","23:02:00","QUEENS","OUTSIDE","100","0","STREET",,"1036596","154183","-73.81152966","40.58972652"
"141903739","04/03/2015","21:35:00","BRONX","OUTSIDE","52","0","STREET",,"1014093","255920","-73.89210041","40.86907361"
"142432393","04/26/2015","02:55:00","QUEENS","OUTSIDE","107","0","STREET",,"1038689","197088","-73.80364758","40.70747854"
"142432396","04/26/2015","13:50:00","MANHATTAN","OUTSIDE","24","0","STREET",,"994527","231386","-73.96288127","40.80177933"
"142627469","05/04/2015","05:37:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1015284","177482","-73.8881563","40.6537776"
"142639399","05/02/2015","18:15:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1054719","198425","-73.7458159","40.71103513"
"142680039","05/05/2015","13:16:00","BRONX","OUTSIDE","43","0","STREET",,"1021687","244893","-73.86470499","40.83877887"
"142680041","05/05/2015","22:24:00","BROOKLYN","OUTSIDE","88","0","STREET",,"992298","188376","-73.97098379","40.68372993"
"142698276","05/06/2015","15:15:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997786","231697","-73.95110924","40.80262855"
"142889364","05/13/2015","16:00:00","BRONX","OUTSIDE","44","0","STREET",,"1004449","243104","-73.92700807","40.83392483"
"142978754","05/17/2015","22:30:00","BRONX","OUTSIDE","43","0","STREET",,"1019850","244084","-73.87134815","40.836566"
"143071752","05/19/2015","12:16:00","BROOKLYN","OUTSIDE","90","0","STREET",,"1000163","197539","-73.94260432","40.70886959"
"143458742","06/04/2015","17:08:00","BROOKLYN","OUTSIDE","70","0","STREET",,"998788","169620","-73.94762406","40.63224055"
"143400776","06/02/2015","14:45:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1005781","183753","-73.92238464","40.67101831"
"143522074","06/07/2015","21:16:00","BRONX","OUTSIDE","47","0","STREET",,"1025249","258005","-73.85175183","40.87475152"
"143613172","06/10/2015","21:30:00","BRONX","OUTSIDE","45","0","STREET",,"1041781","251126","-73.79203247","40.85577853"
"143677938","06/12/2015","23:42:00","BRONX","OUTSIDE","45","0","STREET",,"1027609","244005","-73.8433088","40.83631448"
"143677940","06/13/2015","05:35:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1016389","179478","-73.88416443","40.65925224"
"143770880","06/17/2015","05:00:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"962746","168606","-74.07747262","40.62944316"
"143819362","06/18/2015","12:35:00","MANHATTAN","INSIDE","24","0","COMMERCIAL","SMALL MERCHANT","993543","230538","-73.96643661","40.79945289"
"143877928","06/20/2015","23:47:00","QUEENS","OUTSIDE","100","0","STREET",,"1041111","155736","-73.79526039","40.59396136"
"144071710","06/27/2015","00:05:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001028","229571","-73.93940441","40.7967877"
"144079982","06/29/2015","02:02:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990954","203045","-73.97581508","40.72399401"
"144198047","07/02/2015","23:55:00","QUEENS","OUTSIDE","103","0","STREET",,"1045744","198663","-73.77818689","40.71175531"
"144240975","07/05/2015","04:27:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1020506","185030","-73.86929589","40.67447533"
"144323851","07/08/2015","03:47:00","BRONX","INSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010744","243091","-73.90425982","40.83387251"
"144641952","07/20/2015","00:22:00","BROOKLYN","OUTSIDE","63","0","STREET",,"1001924","166875","-73.9363329","40.6247004"
"144775862","07/24/2015","15:25:00","BROOKLYN","OUTSIDE","77","0","STREET",,"996304","185058","-73.95654581","40.67461822"
"144855539","07/28/2015","10:31:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1016132","178622","-73.88509476","40.65690364"
"145082190","08/05/2015","16:16:00","QUEENS","OUTSIDE","113","0","STREET",,"1051601","184718","-73.75719968","40.67343701"
"145129354","08/05/2015","16:00:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1005945","235372","-73.92162696","40.81269914"
"145129355","08/06/2015","23:40:00","QUEENS","INSIDE","101","0","DWELLING","MULTI DWELL - APT BUILD","1053179","158471","-73.7517791","40.60138272"
"145179745","08/08/2015","09:35:00","QUEENS","OUTSIDE","103","0","STREET",,"1038454","193791","-73.80452172","40.69843052"
"145503524","08/20/2015","23:16:00","BROOKLYN","OUTSIDE","72","0","STREET",,"984565","180749","-73.99886604","40.66279917"
"145503526","08/21/2015","00:55:00","BRONX","INSIDE","43","0","COMMERCIAL","FAST FOOD","1021348","244477","-73.86593242","40.8376385"
"145559207","08/22/2015","02:17:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006487","183539","-73.9198403","40.67042918"
"145660038","08/26/2015","13:19:00","BRONX","OUTSIDE","46","0","STREET",,"1011329","249447","-73.90212014","40.85131609"
"145810840","09/01/2015","17:05:00","MANHATTAN","OUTSIDE","26","0","PLAYGROUND",,"997725","235685","-73.95132157","40.8135746"
"145992814","09/09/2015","11:54:00","BROOKLYN","INSIDE","70","0","DWELLING","MULTI DWELL - APT BUILD","994903","167483","-73.96162428","40.62638046"
"146282285","09/19/2015","21:25:00","BRONX","OUTSIDE","48","0","STREET",,"1014239","247889","-73.89160846","40.84703044"
"146322558","09/22/2015","00:05:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"938384","169629","-74.16524695","40.63215843"
"146462286","09/25/2015","21:39:00","QUEENS","OUTSIDE","113","0","STREET",,"1044671","188113","-73.78215193","40.6828055"
"146837972","10/10/2015","20:36:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1007456","178474","-73.91636463","40.6565244"
"147395064","10/29/2015","18:08:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006527","180807","-73.91970513","40.66293035"
"147619347","11/08/2015","04:05:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1004497","176955","-73.92703373","40.65236234"
"147717457","11/11/2015","20:45:00","BRONX","OUTSIDE","48","0","STREET",,"1014728","251063","-73.88982658","40.85574045"
"91589681","07/11/2013","20:20:00","BRONX","INSIDE","43","0","COMMERCIAL","RESTAURANT/DINER","1021276","238398","-73.86622618","40.8209537"
"91617291","07/14/2013","06:25:00","BROOKLYN","OUTSIDE","67","0","STREET","GROCERY/BODEGA","1003701","178532","-73.92989786","40.65669264"
"91617292","07/14/2013","02:35:00","BRONX","OUTSIDE","40","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1007546","234875","-73.91584498","40.81133094"
"91727938","07/20/2013","04:32:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961577","163519","-74.08166702","40.61547749"
"91744326","07/21/2013","19:50:00","QUEENS","OUTSIDE","103","0","STREET",,"1042685","192673","-73.78927292","40.69533495"
"91834112","07/27/2013","05:12:00","BRONX","OUTSIDE","45","0","STREET",,"1032091","241976","-73.82712606","40.83072233"
"91892116","07/30/2013","03:30:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1026012","261421","-73.84897158","40.88412379"
"92077657","08/10/2013","10:05:00","BROOKLYN","OUTSIDE","79","0","STREET",,"1000869","189183","-73.94007845","40.68593302"
"92079602","08/11/2013","02:05:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010462","243211","-73.90527842","40.83420272"
"92152093","08/16/2013","00:08:00","BRONX","OUTSIDE","50","0","STREET",,"1011287","255912","-73.90224587","40.86906069"
"92165494","08/17/2013","01:15:00","QUEENS","OUTSIDE","113","0","STREET",,"1052306","188587","-73.75461908","40.6840511"
"92175188","08/18/2013","00:51:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997391","231145","-73.95253707","40.80111406"
"92228122","08/21/2013","04:05:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1004579","183837","-73.92671746","40.67125171"
"92275695","08/24/2013","05:30:00","BROOKLYN","OUTSIDE","79","0","STREET",,"998367","189350","-73.94909954","40.68639574"
"92298030","08/25/2013","17:00:00","MANHATTAN","OUTSIDE","26","0","STREET",,"998823","237496","-73.94735099","40.81854355"
"92368025","08/29/2013","22:52:00","QUEENS","OUTSIDE","110","0","STREET",,"1022047","207921","-73.86361199","40.73729922"
"92409935","09/02/2013","02:16:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014793","180463","-73.88991234","40.6619615"
"92417480","09/02/2013","23:32:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1017368","181461","-73.88062613","40.66469153"
"92419640","09/03/2013","02:35:00","BROOKLYN","OUTSIDE","67","0","STREET",,"997786","177027","-73.9512192","40.65257276"
"92500635","09/07/2013","14:25:00","BROOKLYN","INSIDE","79","0","COMMERCIAL","STORE UNCLASSIFIED","999258","193584","-73.94587741","40.69801562"
"92597744","09/14/2013","04:00:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961645","164276","-74.08142463","40.61755547"
"92673374","09/18/2013","20:23:00","BROOKLYN","INSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","1008977","187960","-73.910848","40.68255722"
"92728168","09/20/2013","17:50:00","QUEENS","OUTSIDE","110","0","STREET",,"1018087","211915","-73.87788143","40.74827778"
"92747224","09/23/2013","16:55:00","BROOKLYN","INSIDE","69","0","DWELLING","MULTI DWELL - APT BUILD","1009794","171556","-73.90796444","40.63752955"
"92802625","09/26/2013","17:06:00","MANHATTAN","OUTSIDE","28","2","HOUSING","MULTI DWELL - PUBLIC HOUS","997917","231005","-73.95063748","40.800729"
"93045929","10/11/2013","22:25:00","BRONX","OUTSIDE","50","0","STREET",,"1012046","256492","-73.89949921","40.87065026"
"93164816","10/19/2013","01:30:00","QUEENS","OUTSIDE","101","0","STREET",,"1049611","156432","-73.7646476","40.59581313"
"93386808","11/01/2013","22:45:00","BRONX","OUTSIDE","43","0","STREET",,"1020202","244832","-73.87007206","40.83861761"
"93509181","11/10/2013","03:36:00","STATEN ISLAND","INSIDE","121","2","HOUSING","MULTI DWELL - PUBLIC HOUS","938877","169547","-74.16347022","40.6319359"
"93589841","11/14/2013","16:30:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1007575","177039","-73.91594071","40.65258532"
"93694098","11/21/2013","07:56:00","BROOKLYN","OUTSIDE","73","2","HOUSING",,"1009168","184324","-73.91017279","40.67257669"
"93853480","12/03/2013","01:02:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002174","234576","-73.93525205","40.8105228"
"93867899","12/03/2013","15:06:00","STATEN ISLAND","INSIDE","120","0","DWELLING","PVT HOUSE","960345","172217","-74.08613535","40.63934843"
"93924057","12/06/2013","18:58:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008128","184892","-73.91391994","40.67413859"
"93979264","12/10/2013","05:15:00","MANHATTAN","OUTSIDE","10","0","STREET",,"984928","210346","-73.99755466","40.74403597"
"94046068","12/15/2013","17:30:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1020978","181163","-73.86761536","40.66385934"
"94146873","12/22/2013","03:35:00","QUEENS","OUTSIDE","106","0","STREET",,"1031320","188913","-73.83028359","40.68508237"
"94163098","12/23/2013","21:00:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997784","232620","-73.9511146","40.80516193"
"94179656","12/25/2013","02:20:00","BRONX","OUTSIDE","44","0","COMMERCIAL","COMMERCIAL BLDG","1007343","245993","-73.91654005","40.8418472"
"94179657","12/25/2013","01:30:00","BRONX","INSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006693","238644","-73.91891383","40.82167799"
"94212730","12/27/2013","06:20:00","BROOKLYN","OUTSIDE","69","0","STREET",,"1013883","170421","-73.89323645","40.63440149"
"94250212","12/31/2013","00:01:00","BROOKLYN","INSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009303","183810","-73.90968803","40.6711655"
